155.00 250.00 -602851.034289
155.59 250.00 -602853.422960
156.01 250.00 -602852.524674
75.93  260.00 -602847.631561
76.12  260.00 -602847.695185
77.00  260.00 -602847.629647
77.48  260.00 -602847.760941
79.40  260.00 -602847.784416
79.88  260.00 -602847.865321
83.11  260.00 -602848.083774
83.14  260.00 -602848.156131
86.82  260.00 -602848.358725
88.15  260.00 -602848.750153
90.70  260.00 -602848.443707
94.29  260.00 -602849.524705
94.70  260.00 -602848.033961
98.86  260.00 -602846.966867
101.41 260.00 -602850.388830
103.35 260.00 -602845.264293
108.20 260.00 -602843.103262
109.25 260.00 -602851.228819
113.48 260.00 -602840.812634
117.49 260.00 -602851.964485
119.12 260.00 -602838.900725
125.14 260.00 -602837.997601
125.64 260.00 -602852.554309
131.73 260.00 -602838.651130
133.20 260.00 -602852.958637
138.58 260.00 -602840.752795
139.91 260.00 -602853.156882
144.73 260.00 -602843.656092
145.68 260.00 -602853.199075
149.66 260.00 -602846.611705
150.40 260.00 -602853.163224
153.33 260.00 -602849.137079
153.99 260.00 -602853.088927
155.75 260.00 -602851.028965
156.17 260.00 -602852.855971
156.75 260.00 -602852.238970
75.82  270.00 -602846.889882
75.95  270.00 -602847.055804
76.93  270.00 -602846.841385
77.27  270.00 -602847.246811
79.35  270.00 -602846.999355
79.68  270.00 -602847.440968
83.07  270.00 -602847.697667
83.10  270.00 -602847.407079
87.12  270.00 -602848.034867
88.13  270.00 -602848.056789
91.49  270.00 -602848.316388
94.28  270.00 -602848.897326
95.96  270.00 -602848.281116
100.47 270.00 -602847.704367
101.39 270.00 -602849.825964
105.14 270.00 -602846.527984
109.22 270.00 -602850.716353
110.11 270.00 -602844.855777
115.53 270.00 -602842.975329
117.44 270.00 -602851.477079
121.39 270.00 -602841.341877
125.54 270.00 -602852.058241
127.59 270.00 -602840.496481
133.04 270.00 -602852.412180
133.98 270.00 -602840.868075
139.69 270.00 -602852.511661
140.35 270.00 -602842.470826
145.45 270.00 -602852.416246
146.19 270.00 -602844.879014
150.33 270.00 -602852.259117
151.01 270.00 -602847.400755
154.18 270.00 -602852.161859
154.64 270.00 -602849.514406
156.75 270.00 -602852.082185
156.94 270.00 -602850.983010
157.70 270.00 -602851.784380
75.78  280.00 -602845.995611
75.86  280.00 -602846.266576
76.92  280.00 -602845.921319
77.12  280.00 -602846.636859
79.36  280.00 -602846.112429
79.49  280.00 -602847.031719
82.90  280.00 -602847.448388
83.13  280.00 -602846.591024
87.10  280.00 -602847.902702
88.16  280.00 -602847.333088
91.72  280.00 -602848.312781
94.32  280.00 -602848.274519
96.52  280.00 -602848.487711
101.32 280.00 -602848.214311
101.42 280.00 -602849.296614
106.21 280.00 -602847.379414
109.23 280.00 -602850.258272
111.35 280.00 -602846.039048
116.94 280.00 -602844.449003
117.42 280.00 -602851.058352
123.05 280.00 -602843.073222
125.48 280.00 -602851.644125
129.52 280.00 -602842.413114
132.94 280.00 -602851.968587
136.07 280.00 -602842.803753
139.53 280.00 -602852.001628
142.39 280.00 -602844.202676
145.23 280.00 -602851.797308
148.07 280.00 -602846.223807
150.12 280.00 -602851.499271
152.72 280.00 -602848.260927
154.15 280.00 -602851.285183
156.15 280.00 -602849.847350
157.09 280.00 -602851.229034
158.18 280.00 -602850.799817
158.51 280.00 -602851.172045
75.80  290.00 -602845.003576
75.85  290.00 -602845.334849
76.97  290.00 -602844.938024
77.05  290.00 -602845.846594
79.37  290.00 -602846.444752
79.42  290.00 -602845.190870
82.76  290.00 -602847.076087
83.20  290.00 -602845.763837
87.01  290.00 -602847.716245
88.24  290.00 -602846.620477
91.75  290.00 -602848.288550
94.39  290.00 -602847.683731
96.68  290.00 -602848.621972
101.48 290.00 -602848.816203
101.63 290.00 -602848.510434
106.67 290.00 -602847.838329
109.26 290.00 -602849.859764
112.03 290.00 -602846.657832
117.42 290.00 -602850.703867
117.86 290.00 -602845.229205
124.25 290.00 -602844.031569
125.46 290.00 -602851.297244
130.96 290.00 -602843.522908
132.89 290.00 -602851.601430
137.69 290.00 -602843.990307
139.44 290.00 -602851.591606
144.06 290.00 -602845.319819
145.08 290.00 -602851.318313
149.66 290.00 -602847.086508
149.90 290.00 -602850.912388
153.97 290.00 -602850.572567
154.14 290.00 -602848.717588
157.11 290.00 -602850.432609
157.36 290.00 -602849.837942
158.91 290.00 -602850.450965
159.01 290.00 -602850.360966
75.87  300.00 -602843.958199
75.90  300.00 -602844.309521
77.05  300.00 -602843.926242
77.08  300.00 -602844.904055
79.37  300.00 -602845.649403
79.51  300.00 -602844.253218
82.74  300.00 -602846.473062
83.30  300.00 -602844.931718
86.97  300.00 -602847.317761
88.34  300.00 -602845.916571
91.71  300.00 -602848.074324
94.47  300.00 -602847.115009
96.59  300.00 -602848.537442
101.53 300.00 -602848.499416
101.54 300.00 -602848.363674
106.67 300.00 -602847.879451
109.29 300.00 -602849.482612
112.23 300.00 -602846.767258
117.43 300.00 -602850.356297
118.36 300.00 -602845.453990
125.01 300.00 -602844.366800
125.44 300.00 -602850.945657
131.97 300.00 -602843.940823
132.86 300.00 -602851.230269
138.86 300.00 -602844.424245
139.40 300.00 -602851.196469
145.01 300.00 -602850.892463
145.28 300.00 -602845.695719
149.78 300.00 -602850.438377
150.77 300.00 -602847.265230
153.78 300.00 -602850.007987
155.06 300.00 -602848.601354
156.96 300.00 -602849.758973
158.01 300.00 -602849.410221
158.95 300.00 -602849.719523
159.35 300.00 -602849.705138
75.96  310.00 -602842.920747
76.00  310.00 -602843.263036
77.13  310.00 -602842.937978
77.19  310.00 -602843.898010
79.48  310.00 -602844.740707
79.60  310.00 -602843.347527
82.80  310.00 -602845.713681
83.40  310.00 -602844.140077
86.92  310.00 -602846.718015
88.43  310.00 -602845.261146
91.48  310.00 -602847.589194
94.55  310.00 -602846.587411
96.22  310.00 -602848.091911
101.11 310.00 -602848.043558
101.59 310.00 -602847.917238
106.34 310.00 -602847.423172
109.31 310.00 -602849.058666
112.10 310.00 -602846.385963
117.43 310.00 -602849.914532
118.46 310.00 -602845.217790
125.36 310.00 -602844.300087
125.44 310.00 -602850.472816
132.50 310.00 -602843.953148
132.87 310.00 -602850.734240
139.40 310.00 -602850.695931
139.53 310.00 -602844.415216
145.00 310.00 -602850.403310
145.96 310.00 -602845.579738
149.74 310.00 -602849.962450
151.38 310.00 -602846.984008
153.69 310.00 -602849.519332
155.52 310.00 -602848.131468
156.84 310.00 -602849.211047
158.25 310.00 -602848.787359
158.86 310.00 -602849.085864
159.39 310.00 -602849.028022
76.03  320.00 -602842.032022
76.09  320.00 -602842.346429
77.21  320.00 -602842.106784
77.30  320.00 -602842.995908
79.59  320.00 -602843.908475
79.68  320.00 -602842.600781
82.80  320.00 -602844.987101
83.47  320.00 -602843.502808
86.67  320.00 -602846.068644
88.49  320.00 -602844.728076
90.96  320.00 -602846.941140
94.58  320.00 -602846.106477
95.53  320.00 -602847.386403
100.38 320.00 -602847.256271
101.60 320.00 -602847.418124
105.73 320.00 -602846.605713
109.32 320.00 -602848.500210
111.70 320.00 -602845.639027
117.43 320.00 -602849.290792
118.31 320.00 -602844.654058
125.39 320.00 -602843.975130
125.45 320.00 -602849.799805
132.68 320.00 -602843.842420
132.89 320.00 -602850.040298
139.44 320.00 -602850.017018
139.78 320.00 -602844.381911
145.06 320.00 -602849.766201
146.20 320.00 -602845.469962
149.79 320.00 -602849.392103
151.59 320.00 -602846.739624
153.73 320.00 -602849.022219
155.67 320.00 -602847.754152
156.83 320.00 -602848.757042
158.32 320.00 -602848.329481
158.84 320.00 -602848.634514
159.40 320.00 -602848.559091
76.05  330.00 -602841.434707
76.11  330.00 -602841.728337
77.21  330.00 -602841.552521
77.30  330.00 -602842.389902
79.47  330.00 -602843.343945
79.69  330.00 -602842.103749
82.39  330.00 -602844.443685
83.48  330.00 -602843.057859
85.87  330.00 -602845.466628
88.48  330.00 -602844.286630
89.85  330.00 -602846.199597
94.29  330.00 -602846.476530
94.57  330.00 -602845.595743
99.23  330.00 -602846.244925
101.59 330.00 -602846.801024
104.81 330.00 -602845.589347
109.32 330.00 -602847.782598
111.04 330.00 -602844.717245
117.44 330.00 -602848.499452
117.89 330.00 -602843.922789
125.19 330.00 -602843.515654
125.48 330.00 -602848.967824
132.63 330.00 -602843.697076
132.94 330.00 -602849.201127
139.52 330.00 -602849.201694
139.76 330.00 -602844.482165
145.15 330.00 -602849.013305
146.18 330.00 -602845.665720
149.91 330.00 -602848.731174
151.56 330.00 -602846.893505
153.87 330.00 -602848.483058
155.66 330.00 -602847.817744
156.95 330.00 -602848.359572
158.36 330.00 -602848.304947
158.94 330.00 -602848.379733
159.47 330.00 -602848.429032
75.93  340.00 -602841.140426
75.93  340.00 -602841.444748
76.93  340.00 -602842.104191
77.13  340.00 -602841.252961
78.70  340.00 -602842.979856
79.61  340.00 -602841.795339
81.15  340.00 -602843.880111
83.40  340.00 -602842.707556
84.27  340.00 -602844.616586
88.06  340.00 -602845.045412
88.41  340.00 -602843.836942
92.56  340.00 -602845.092685
94.50  340.00 -602845.013727
97.77  340.00 -602844.762455
101.54 340.00 -602846.099051
103.70 340.00 -602844.156868
109.29 340.00 -602846.995693
110.28 340.00 -602843.453627
117.42 340.00 -602842.917519
117.44 340.00 -602847.666598
124.93 340.00 -602842.842954
125.51 340.00 -602848.123608
132.50 340.00 -602843.398326
133.00 340.00 -602848.374167
139.61 340.00 -602848.416954
139.69 340.00 -602844.558071
145.28 340.00 -602848.292420
146.08 340.00 -602846.003059
150.07 340.00 -602848.113971
151.42 340.00 -602847.346405
154.05 340.00 -602848.005054
155.56 340.00 -602848.271514
157.15 340.00 -602848.077028
158.33 340.00 -602848.659925
159.10 340.00 -602848.327264
159.54 340.00 -602848.605746
75.41  350.00 -602841.357023
75.64  350.00 -602841.048419
75.96  350.00 -602841.888518
76.93  350.00 -602841.108604
77.22  350.00 -602842.456496
79.25  350.00 -602842.914180
79.44  350.00 -602841.576871
82.11  350.00 -602843.172345
83.25  350.00 -602842.383150
85.91  350.00 -602843.190181
88.27  350.00 -602843.384701
90.65  350.00 -602842.966254
94.38  350.00 -602844.443005
96.29  350.00 -602842.553848
101.45 350.00 -602845.443650
102.70 350.00 -602842.035641
109.23 350.00 -602846.298075
109.70 350.00 -602841.554125
117.14 350.00 -602841.328233
117.42 350.00 -602846.963186
124.84 350.00 -602841.632405
125.53 350.00 -602847.445700
132.51 350.00 -602842.619376
133.06 350.00 -602847.742668
139.70 350.00 -602847.848556
139.73 350.00 -602844.230464
145.41 350.00 -602847.807556
146.06 350.00 -602846.065174
150.23 350.00 -602847.729375
151.33 350.00 -602847.689841
154.24 350.00 -602847.776080
155.42 350.00 -602848.762449
157.33 350.00 -602848.052278
158.20 350.00 -602849.168751
159.19 350.00 -602848.534923
159.50 350.00 -602849.007220
